10.71	4.515	0.42
10.64	5.18	0.42
7.035	1.68	0.42
3.08	7.735	0.42
7.175	2.485	0.42
3.99	6.37	0.42
8.47	2.765	0.42
1.89	8.085	0.42
2.45	3.15	0.42
1.96	6.755	0.42
9.59	4.865	0.42
4.865	8.995	0.42
9.905	1.785	0.42
3.92	10.395	0.42
3.71	0.28	0.42
1.575	4.515	0.42
1.785	10.885	0.42
1.61	8.96	0.42
3.92	8.75	0.42
7.175	7.665	0.42
3.57	5.11	0.455
4.095	7.14	0.42
3.29	4.48	0.42
3.29	0.735	0.42
10.745	3.535	0.42
4.515	3.08	0.42
5.355	8.785	0.42
1.96	0.91	0.42
4.27	10.185	0.385
9.695	6.195	0.42
1.015	2.065	0.385
2.275	4.935	0.42
3.745	9.52	0.455
10.43	7.315	0.42
5.915	5.425	0.42
3.43	7.735	0.42
5.32	7.945	0.42
3.08	3.815	0.42
6.195	10.22	0.42
7.385	4.655	0.42
2.8	1.855	0.42
6.93	4.795	0.42
9.94	2.8	0.385
7.07	9.975	0.42
5.775	7.56	0.42
4.865	8.26	0.42
0.63	2.94	0.42
2.485	9.52	0.42
9.695	7	0.42
5.355	2.87	0.42
9.835	5.74	0.42
7	6.615	0.42
5.775	3.535	0.42
9.625	7.735	0.42
3.22	8.645	0.42
6.475	4.515	0.42
6.265	3.22	0.42
2.59	5.985	0.42
2.205	8.47	0.42
2.03	3.255	0.385
2.94	0.63	0.42
6.58	5.6	0.42
9.065	5.81	0.42
5.67	10.605	0.42
8.4	6.965	0.42
10.745	6.965	0.42
5.32	7.175	0.42
2.38	7.42	0.42
1.715	5.635	0.42
3.605	6.195	0.42
9.975	4.095	0.42
1.715	2.695	0.42
4.795	10.99	0.42
0.455	1.855	0.42
8.155	3.535	0.42
4.83	7.21	0.42
5.145	3.5	0.455
4.305	0.98	0.42
9.345	1.54	0.42
9.415	3.92	0.42
6.72	3.675	0.42
4.655	3.885	0.42
0.665	8.855	0.42
0.805	3.85	0.42
4.97	6.44	0.385
0.84	0.91	0.42
2.835	7.175	0.42
7.315	3.675	0.42
5.95	4.83	0.385
3.36	10.57	0.42
7.525	3.115	0.42
7.84	7.385	0.42
4.34	0.315	0.42
2.065	0.105	0.42
4.165	10.745	0.42
9.45	5.495	0.42
6.16	8.19	0.42
10.045	7.63	0.42
3.255	2.17	0.42
9.905	5.32	0.42
2.135	2.24	0.42
8.645	4.55	0.42
2.94	2.975	0.42
9.31	7.245	0.42
2.24	10.955	0.42
5.565	5.6	0.42
2.905	6.545	0.42
3.71	3.36	0.42
5.915	6.16	0.42
3.92	4.06	0.42
5.775	1.925	0.42
6.3	7.63	0.42
8.995	4.865	0.42
4.9	1.575	0.42
0.91	5.25	0.42
1.435	10.465	0.42
3.99	1.505	0.42
5.74	3.99	0.42
8.015	6.405	0.42
8.54	7.385	0.42
7.98	4.69	0.42
8.68	5.285	0.42
5.32	4.725	0.42
